timestamp,solar_kw,wind_kw,demand_kw,battery_percent,temperature_c,fuel_liters,weather,scenario
2025-02-23 01:00:00,0.0,120.0,45.0,70.2,-2.4,1767.6,Clear,normal
2025-02-23 02:00:00,0.0,0.0,45.0,52.2,-5.0,1767.6,Clear,normal
2025-02-23 03:00:00,0.0,26.8,45.6,44.7,-3.9,1767.6,Clear,normal
2025-02-23 04:00:00,0.7,0.4,45.0,27.1,-5.7,1767.6,Cloudy,normal
2025-02-23 05:00:00,4.1,85.6,45.0,43.6,-1.1,1767.6,Snow,normal
2025-02-23 06:00:00,5.5,29.5,45.0,39.6,-4.1,1767.6,Snow,normal
2025-02-23 07:00:00,11.8,11.4,45.0,30.8,-5.5,1767.6,Cloudy,normal
2025-02-23 08:00:00,15.5,3.8,45.0,20.6,-2.5,1767.6,Cloudy,normal
2025-02-23 09:00:00,19.9,0.0,61.3,15.0,-9.8,1758.2,Cloudy,storm
2025-02-23 10:00:00,27.8,120.0,51.6,50.4,-9.3,1758.2,Storm,peak_solar
2025-02-23 11:00:00,20.9,0.0,45.3,40.7,-2.9,1758.2,Cloudy,normal
2025-02-23 12:00:00,39.4,120.0,47.0,82.0,-4.2,1758.2,Storm,peak_solar
2025-02-23 13:00:00,23.0,48.8,45.0,91.9,-3.4,1758.2,Cloudy,normal
2025-02-23 14:00:00,27.8,0.5,45.0,85.2,-6.5,1758.2,Clear,normal
2025-02-23 15:00:00,27.4,0.2,52.1,75.4,-3.3,1758.2,Clear,normal
2025-02-23 16:00:00,14.6,0.0,45.4,63.1,1.6,1758.2,Cloudy,normal
2025-02-23 17:00:00,19.1,7.2,48.1,54.3,-0.7,1758.2,Clear,normal
2025-02-23 18:00:00,7.7,0.0,45.8,39.1,-1.9,1758.2,Cloudy,normal
2025-02-23 19:00:00,4.8,120.0,50.7,66.3,-3.1,1758.2,Cloudy,normal
2025-02-23 20:00:00,1.0,15.7,45.0,55.0,-3.0,1758.2,Clear,normal
2025-02-23 21:00:00,0.0,5.6,45.0,39.2,-6.8,1758.2,Snow,normal
2025-02-23 22:00:00,0.0,8.9,45.0,24.8,-1.7,1758.2,Clear,normal
2025-02-23 23:00:00,0.0,17.8,45.0,15.0,-0.7,1757.2,Clear,storm
2025-02-24 00:00:00,0.0,1.5,45.0,15.0,-6.5,1743.2,Snow,storm
2025-02-24 01:00:00,0.0,2.8,45.0,15.0,-4.8,1729.5,Snow,storm
2025-02-24 02:00:00,0.0,120.0,45.0,42.6,-6.3,1729.5,Storm,normal
2025-02-24 03:00:00,0.0,114.8,45.0,68.3,-6.2,1729.5,Snow,normal
2025-02-24 04:00:00,0.3,44.0,45.0,68.0,-4.4,1729.5,Cloudy,normal
2025-02-24 05:00:00,3.5,0.6,45.0,51.6,-9.4,1729.5,Snow,normal
2025-02-24 06:00:00,10.5,0.0,45.0,37.8,-3.7,1729.5,Cloudy,normal
2025-02-24 07:00:00,9.4,31.8,45.0,36.3,-3.5,1729.5,Snow,normal
2025-02-24 08:00:00,11.0,9.0,54.8,22.3,-5.8,1729.5,Snow,normal
2025-02-24 09:00:00,23.2,2.5,55.6,15.0,-10.6,1725.3,Clear,storm
2025-02-24 10:00:00,15.2,4.8,49.4,15.0,-7.2,1715.4,Snow,storm
2025-02-24 11:00:00,24.6,0.0,50.2,15.0,-2.1,1706.5,Cloudy,storm
2025-02-24 12:00:00,16.4,0.0,48.6,15.0,-10.6,1695.7,Snow,storm
2025-02-24 13:00:00,32.9,115.1,46.7,52.3,-4.9,1695.7,Clear,peak_solar
2025-02-24 14:00:00,18.6,0.0,45.5,41.5,-6.3,1695.7,Cloudy,normal
2025-02-24 15:00:00,28.5,80.6,45.0,65.1,-1.6,1695.7,Clear,peak_solar
2025-02-24 16:00:00,16.3,120.0,45.0,95.0,-4.5,1695.7,Storm,normal
2025-02-24 17:00:00,15.3,29.9,45.0,95.0,-1.8,1695.7,Cloudy,normal
2025-02-24 18:00:00,8.3,26.1,45.0,90.7,-1.2,1695.7,Cloudy,normal
2025-02-24 19:00:00,4.0,0.0,45.0,74.4,1.8,1695.7,Cloudy,normal
2025-02-24 20:00:00,0.4,0.0,46.7,55.8,-2.7,1695.7,Cloudy,normal
2025-02-24 21:00:00,0.0,0.9,45.0,38.2,-1.5,1695.7,Cloudy,normal
2025-02-24 22:00:00,0.0,0.0,45.0,20.2,-5.7,1695.7,Cloudy,normal
2025-02-24 23:00:00,0.0,0.0,45.0,15.0,-0.1,1684.9,Snow,storm
2025-02-25 00:00:00,0.0,9.0,45.0,15.0,-4.8,1672.9,Clear,storm
2025-02-25 01:00:00,0.0,0.6,45.0,15.0,-4.7,1658.7,Cloudy,storm
2025-02-25 02:00:00,0.0,12.0,45.0,15.0,-3.9,1647.6,Cloudy,storm
2025-02-25 03:00:00,0.0,115.5,45.0,41.0,-7.7,1647.6,Clear,normal
2025-02-25 04:00:00,0.0,11.8,45.0,27.6,-4.1,1647.6,Clear,normal
2025-02-25 05:00:00,4.4,27.2,45.0,22.3,-2.8,1647.6,Cloudy,normal
2025-02-25 06:00:00,12.8,0.0,45.0,15.0,-4.5,1642.6,Clear,storm
2025-02-25 07:00:00,13.4,110.8,45.0,44.1,-8.8,1642.6,Cloudy,normal
2025-02-25 08:00:00,16.4,0.0,48.4,31.3,-5.6,1642.6,Cloudy,normal
2025-02-25 09:00:00,29.4,0.4,45.0,25.2,-3.7,1642.6,Clear,normal
2025-02-25 10:00:00,11.4,0.0,63.1,15.0,-9.3,1633.7,Snow,storm
2025-02-25 11:00:00,19.8,0.0,49.7,15.0,-7.3,1623.5,Cloudy,storm
2025-02-25 12:00:00,28.8,9.9,45.6,15.0,-2.7,1621.0,Clear,storm
2025-02-25 13:00:00,22.8,34.7,45.0,19.6,-3.7,1621.0,Cloudy,normal
2025-02-25 14:00:00,31.3,120.0,45.0,58.7,-3.0,1621.0,Storm,peak_solar
2025-02-25 15:00:00,27.6,15.6,45.0,58.0,0.6,1621.0,Clear,normal
2025-02-25 16:00:00,19.8,0.0,45.0,47.9,-2.1,1621.0,Clear,normal
2025-02-25 17:00:00,14.6,0.6,45.0,36.0,-1.4,1621.0,Cloudy,normal
2025-02-25 18:00:00,11.1,0.0,47.1,21.5,3.4,1621.0,Clear,normal
2025-02-25 19:00:00,3.8,1.0,45.0,15.0,-2.9,1612.7,Cloudy,storm
2025-02-25 20:00:00,0.0,5.5,45.2,15.0,-4.1,1599.8,Cloudy,storm
2025-02-25 21:00:00,0.0,30.7,45.0,15.0,-1.5,1594.6,Clear,storm
2025-02-25 22:00:00,0.0,61.2,45.0,21.0,-1.6,1594.6,Clear,normal
2025-02-25 23:00:00,0.0,27.9,45.0,15.0,-4.0,1593.8,Snow,storm
2025-02-26 00:00:00,0.0,0.0,45.9,15.0,-5.5,1579.1,Cloudy,storm
2025-02-26 01:00:00,0.0,0.0,45.0,15.0,1.5,1564.7,Snow,storm
2025-02-26 02:00:00,0.0,51.2,45.0,17.3,-3.3,1564.7,Snow,normal
2025-02-26 03:00:00,0.0,0.0,45.0,15.0,-6.0,1551.8,Clear,storm
2025-02-26 04:00:00,0.0,120.0,45.0,42.6,-2.7,1551.8,Storm,normal
2025-02-26 05:00:00,5.3,0.0,45.0,26.8,-5.3,1551.8,Clear,normal
2025-02-26 06:00:00,6.1,120.0,45.0,56.6,-5.9,1551.8,Snow,normal
2025-02-26 07:00:00,13.5,0.2,45.0,44.1,-4.2,1551.8,Cloudy,normal
2025-02-26 08:00:00,24.0,37.6,52.6,47.4,-8.3,1551.8,Clear,peak_solar
2025-02-26 09:00:00,27.4,0.0,45.0,40.4,-4.7,1551.8,Clear,normal
2025-02-26 10:00:00,28.9,7.0,45.0,36.7,-1.1,1551.8,Clear,normal
2025-02-26 11:00:00,13.1,0.0,46.0,23.6,-4.0,1551.8,Snow,normal
2025-02-26 12:00:00,14.6,18.6,45.0,18.8,-5.6,1551.8,Snow,normal
2025-02-26 13:00:00,24.0,0.0,48.3,15.0,-5.5,1546.6,Cloudy,storm
2025-02-26 14:00:00,22.0,0.0,45.0,15.0,-4.9,1538.5,Cloudy,storm
2025-02-26 15:00:00,27.5,0.8,52.8,15.0,-4.2,1530.1,Clear,storm
2025-02-26 16:00:00,13.7,2.2,52.0,15.0,-4.1,1518.1,Cloudy,storm
2025-02-26 17:00:00,11.2,31.3,48.2,15.0,-0.9,1516.0,Cloudy,storm
2025-02-26 18:00:00,5.6,23.3,49.7,15.0,-6.5,1508.7,Snow,storm
2025-02-26 19:00:00,4.2,10.1,45.0,15.0,-0.7,1498.3,Cloudy,storm
2025-02-26 20:00:00,0.0,81.8,45.2,28.4,-3.3,1498.3,Clear,normal
2025-02-26 21:00:00,0.0,21.4,45.0,19.0,-1.7,1498.3,Snow,normal
2025-02-26 22:00:00,0.0,26.5,46.4,15.0,-5.2,1494.7,Clear,storm
2025-02-26 23:00:00,0.0,0.0,45.0,15.0,0.0,1480.3,Cloudy,storm
2025-02-27 00:00:00,0.0,100.0,45.0,35.2,-0.6,1480.3,Snow,normal
2025-02-27 01:00:00,0.0,73.0,45.0,45.6,-1.6,1480.3,Clear,normal
2025-02-27 02:00:00,0.0,12.0,45.0,32.4,-7.5,1480.3,Cloudy,normal
2025-02-27 03:00:00,0.0,66.4,45.0,40.2,-2.7,1480.3,Cloudy,normal
2025-02-27 04:00:00,0.0,5.3,45.0,24.4,-4.0,1480.3,Cloudy,normal
2025-02-27 05:00:00,3.3,120.0,46.0,52.8,-8.7,1480.3,Storm,normal
2025-02-27 06:00:00,7.4,8.8,45.4,41.1,-5.5,1480.3,Cloudy,normal
2025-02-27 07:00:00,13.2,4.6,45.0,30.2,-4.8,1480.3,Cloudy,normal
2025-02-27 08:00:00,14.4,22.2,50.5,24.6,-4.4,1480.3,Cloudy,normal
2025-02-27 09:00:00,13.2,120.0,55.1,53.4,-5.2,1480.3,Storm,normal
2025-02-27 10:00:00,9.1,0.3,46.0,38.7,-4.8,1480.3,Snow,normal
2025-02-27 11:00:00,18.4,18.1,45.0,35.3,-2.0,1480.3,Cloudy,normal
2025-02-27 12:00:00,28.5,0.6,45.7,28.7,-2.2,1480.3,Clear,normal
2025-02-27 13:00:00,23.6,4.6,53.2,18.7,-10.8,1480.3,Cloudy,normal
2025-02-27 14:00:00,20.3,0.0,46.9,15.0,-4.8,1474.1,Cloudy,storm
2025-02-27 15:00:00,21.1,24.8,52.8,15.0,-4.1,1471.6,Cloudy,storm
2025-02-27 16:00:00,22.6,6.5,59.7,15.0,-7.2,1461.2,Clear,storm
2025-02-27 17:00:00,14.0,62.9,45.0,26.8,-2.9,1461.2,Cloudy,normal
2025-02-27 18:00:00,7.6,120.0,52.4,54.4,-0.1,1461.2,Cloudy,normal
2025-02-27 19:00:00,5.3,120.0,46.7,83.4,-5.1,1461.2,Clear,normal
2025-02-27 20:00:00,0.0,0.7,47.9,64.5,-1.9,1461.2,Clear,normal
2025-02-27 21:00:00,0.0,22.3,45.0,55.4,-4.7,1461.2,Clear,normal
2025-02-27 22:00:00,0.0,120.0,45.0,83.0,-4.3,1461.2,Cloudy,normal
2025-02-27 23:00:00,0.0,0.0,45.0,65.0,0.2,1461.2,Cloudy,normal
2025-02-28 00:00:00,0.0,9.6,45.0,50.8,-4.7,1461.2,Clear,normal
2025-02-28 01:00:00,0.0,0.0,45.0,32.9,-2.9,1461.2,Cloudy,normal
2025-02-28 02:00:00,0.0,120.0,45.0,60.5,-8.4,1461.2,Storm,normal
2025-02-28 03:00:00,0.0,120.0,45.0,88.1,-0.6,1461.2,Cloudy,normal
2025-02-28 04:00:00,0.0,36.4,45.0,84.6,-3.7,1461.2,Cloudy,normal
2025-02-28 05:00:00,3.2,34.8,45.0,81.8,-5.7,1461.2,Cloudy,normal
2025-02-28 06:00:00,9.6,0.1,45.0,67.7,-4.3,1461.2,Clear,normal
2025-02-28 07:00:00,13.3,120.0,45.0,95.0,-8.8,1461.2,Storm,normal
2025-02-28 08:00:00,20.4,1.9,46.7,85.3,-3.2,1461.2,Clear,normal
2025-02-28 09:00:00,22.0,0.2,46.4,75.6,-6.4,1461.2,Cloudy,normal
2025-02-28 10:00:00,15.2,120.0,49.7,95.0,-6.0,1461.2,Snow,normal
2025-02-28 11:00:00,32.2,1.1,55.1,86.3,-6.4,1461.2,Clear,normal
2025-02-28 12:00:00,24.1,0.3,51.6,75.4,-6.3,1461.2,Cloudy,normal
2025-02-28 13:00:00,35.1,73.8,45.0,95.0,-3.1,1461.2,Clear,peak_solar
2025-02-28 14:00:00,24.7,0.0,45.4,86.8,-3.7,1461.2,Cloudy,normal
2025-02-28 15:00:00,18.0,37.6,45.0,90.6,-2.5,1461.2,Cloudy,normal
2025-02-28 16:00:00,13.6,9.9,50.1,80.0,-3.6,1461.2,Cloudy,normal
2025-02-28 17:00:00,17.0,59.5,45.0,91.6,-2.1,1461.2,Clear,normal
2025-02-28 18:00:00,9.4,27.4,47.6,87.2,-3.9,1461.2,Cloudy,normal
2025-02-28 19:00:00,3.0,120.0,45.0,95.0,2.1,1461.2,Storm,normal
2025-02-28 20:00:00,0.0,13.4,46.1,82.0,-6.2,1461.2,Clear,normal
2025-02-28 21:00:00,0.0,1.1,45.0,64.4,-0.1,1461.2,Clear,normal
2025-02-28 22:00:00,0.0,6.7,45.0,49.1,0.0,1461.2,Clear,normal
2025-02-28 23:00:00,0.0,26.6,45.0,41.7,-5.1,1461.2,Cloudy,normal
2025-03-01 00:00:00,0.0,120.0,45.0,69.3,1.2,1461.2,Storm,normal
2025-03-01 01:00:00,0.0,45.2,45.0,69.4,-1.8,1461.2,Cloudy,normal
2025-03-01 02:00:00,0.0,0.0,45.0,51.4,-2.3,1461.2,Clear,normal
2025-03-01 03:00:00,0.0,0.0,45.0,33.4,-4.8,1461.2,Storm,normal
2025-03-01 04:00:00,0.0,111.1,45.0,57.7,-5.7,1461.2,Snow,normal
2025-03-01 05:00:00,4.3,0.0,45.0,41.4,-5.9,1461.2,Clear,normal
2025-03-01 06:00:00,11.8,0.0,45.0,28.2,-4.9,1461.2,Clear,normal
2025-03-01 07:00:00,14.6,0.0,45.0,16.0,-2.8,1461.2,Clear,normal
2025-03-01 08:00:00,12.0,5.6,52.4,15.0,-5.5,1450.3,Snow,storm
2025-03-01 09:00:00,9.1,6.6,53.2,15.0,-7.9,1438.0,Snow,storm
2025-03-01 10:00:00,14.6,0.2,45.1,15.0,-3.9,1427.7,Snow,storm
2025-03-01 11:00:00,31.3,0.0,50.7,15.0,-3.5,1420.8,Clear,storm
2025-03-01 12:00:00,20.2,0.0,47.9,15.0,-3.7,1411.4,Cloudy,storm
2025-03-01 13:00:00,33.8,47.8,51.3,26.1,-3.2,1411.4,Clear,peak_solar
2025-03-01 14:00:00,32.4,2.1,45.0,21.9,-5.0,1411.4,Clear,normal
2025-03-01 15:00:00,17.9,0.0,46.4,15.0,-6.1,1407.3,Cloudy,storm
2025-03-01 16:00:00,14.6,10.0,50.8,15.0,-5.6,1398.3,Cloudy,storm
2025-03-01 17:00:00,7.8,18.0,50.3,15.0,-7.0,1389.8,Snow,storm
2025-03-01 18:00:00,10.7,24.8,45.0,15.0,-2.6,1386.3,Clear,storm
2025-03-01 19:00:00,2.3,8.8,53.7,15.0,-3.2,1372.6,Snow,storm
2025-03-01 20:00:00,0.0,4.9,53.9,15.0,-3.9,1356.9,Snow,storm
2025-03-01 21:00:00,0.0,120.0,45.3,42.5,-9.5,1356.9,Snow,normal
2025-03-01 22:00:00,0.0,0.0,45.0,24.5,-5.9,1356.9,Clear,normal
2025-03-01 23:00:00,0.0,2.8,45.0,15.0,-0.9,1350.4,Cloudy,storm
2025-03-02 00:00:00,0.0,0.0,45.0,15.0,-5.3,1336.0,Snow,storm
2025-03-02 01:00:00,0.0,1.6,45.0,15.0,-3.4,1322.0,Clear,storm
2025-03-02 02:00:00,0.0,12.8,53.2,15.0,-7.6,1308.8,Snow,storm
2025-03-02 03:00:00,0.0,73.8,45.0,25.6,-1.8,1308.8,Clear,normal
2025-03-02 04:00:00,0.0,0.0,45.0,15.0,-5.6,1302.3,Clear,storm
2025-03-02 05:00:00,3.9,11.6,45.0,15.0,-5.0,1292.3,Clear,storm
2025-03-02 06:00:00,11.1,120.0,45.0,46.7,-0.8,1292.3,Storm,normal
2025-03-02 07:00:00,9.5,31.2,45.0,45.0,-2.7,1292.3,Snow,normal
2025-03-02 08:00:00,23.1,0.0,45.0,36.2,-6.7,1292.3,Clear,normal
2025-03-02 09:00:00,23.4,1.6,49.4,26.4,-7.3,1292.3,Clear,normal
2025-03-02 10:00:00,28.2,34.0,50.8,30.6,-6.6,1292.3,Clear,peak_solar
2025-03-02 11:00:00,15.6,0.3,54.4,15.2,-4.5,1292.3,Snow,normal
2025-03-02 12:00:00,19.1,16.7,45.0,15.0,-5.6,1289.1,Cloudy,storm
2025-03-02 13:00:00,27.7,13.8,53.3,15.0,-5.8,1284.8,Clear,storm
2025-03-02 14:00:00,35.7,5.4,45.0,15.0,-1.3,1283.4,Clear,storm
2025-03-02 15:00:00,18.6,0.0,46.4,15.0,-4.4,1273.9,Cloudy,storm
2025-03-02 16:00:00,11.9,0.1,45.0,15.0,1.2,1262.8,Snow,storm
2025-03-02 17:00:00,15.2,120.0,47.9,47.2,-3.3,1262.8,Storm,normal
2025-03-02 18:00:00,6.6,1.1,45.0,32.2,0.7,1262.8,Cloudy,normal
2025-03-02 19:00:00,3.2,2.0,54.4,15.0,-2.3,1260.6,Cloudy,storm
2025-03-02 20:00:00,0.0,2.0,45.0,15.0,-1.0,1246.7,Snow,storm
2025-03-02 21:00:00,0.0,69.3,45.9,23.6,-4.7,1246.7,Snow,normal
2025-03-02 22:00:00,0.0,2.6,45.0,15.0,-5.1,1239.4,Cloudy,storm
2025-03-02 23:00:00,0.0,5.9,45.0,15.0,-2.5,1226.6,Snow,storm
2025-03-03 00:00:00,0.0,11.8,45.0,15.0,-1.8,1215.4,Clear,storm
2025-03-03 01:00:00,0.0,92.2,45.0,32.4,-4.2,1215.4,Snow,normal
2025-03-03 02:00:00,0.0,6.1,45.0,16.8,-7.5,1215.4,Cloudy,normal
2025-03-03 03:00:00,0.0,9.0,45.0,15.0,-8.1,1204.8,Snow,storm
2025-03-03 04:00:00,0.0,0.4,45.0,15.0,-8.6,1190.5,Cloudy,storm
2025-03-03 05:00:00,2.2,18.1,45.6,15.0,-9.7,1181.8,Cloudy,storm
2025-03-03 06:00:00,9.1,39.3,45.0,16.2,-5.8,1181.8,Clear,normal
2025-03-03 07:00:00,12.7,47.2,45.0,21.7,-3.7,1181.8,Cloudy,normal
2025-03-03 08:00:00,17.5,120.0,45.4,55.6,-6.2,1181.8,Storm,normal
2025-03-03 09:00:00,30.3,0.1,53.6,46.4,-11.1,1181.8,Clear,normal
2025-03-03 10:00:00,10.9,7.1,51.4,33.0,-6.4,1181.8,Snow,normal
2025-03-03 11:00:00,14.9,2.7,54.7,18.1,-6.1,1181.8,Snow,normal
2025-03-03 12:00:00,23.4,120.0,45.0,54.4,-0.9,1181.8,Storm,normal
2025-03-03 13:00:00,35.1,52.2,56.5,65.7,-8.3,1181.8,Clear,peak_solar
2025-03-03 14:00:00,25.6,0.0,48.6,56.5,-5.6,1181.8,Clear,normal
2025-03-03 15:00:00,16.5,0.2,45.0,45.2,-0.6,1181.8,Cloudy,normal
2025-03-03 16:00:00,24.7,1.5,54.3,34.0,-3.0,1181.8,Clear,normal
2025-03-03 17:00:00,14.3,0.0,45.0,21.7,-2.4,1181.8,Clear,normal
2025-03-03 18:00:00,7.5,9.2,50.0,15.0,-3.2,1175.8,Cloudy,storm
2025-03-03 19:00:00,1.4,0.6,45.0,15.0,-2.5,1162.0,Snow,storm
2025-03-03 20:00:00,0.0,120.0,46.6,42.0,-1.5,1162.0,Storm,normal
2025-03-03 21:00:00,0.0,17.7,45.0,31.1,-5.0,1162.0,Clear,normal
2025-03-03 22:00:00,0.0,1.2,45.0,15.0,-1.5,1160.6,Snow,storm
2025-03-03 23:00:00,0.0,0.0,49.8,15.0,-6.7,1144.7,Cloudy,storm
2025-03-04 00:00:00,0.0,5.3,45.0,15.0,-3.4,1131.7,Clear,storm
2025-03-04 01:00:00,0.0,120.0,45.0,42.6,-4.1,1131.7,Storm,normal
2025-03-04 02:00:00,0.0,2.9,47.5,24.8,-6.2,1131.7,Clear,normal
2025-03-04 03:00:00,0.0,5.4,45.0,15.0,-5.3,1126.3,Clear,storm
2025-03-04 04:00:00,0.0,120.0,45.0,42.6,-7.0,1126.3,Clear,normal
2025-03-04 05:00:00,2.4,16.5,46.8,31.4,-8.3,1126.3,Cloudy,normal
2025-03-04 06:00:00,7.6,67.7,45.0,42.6,-6.9,1126.3,Cloudy,normal
2025-03-04 07:00:00,17.6,22.2,45.0,40.5,-8.7,1126.3,Clear,normal
2025-03-04 08:00:00,15.2,18.7,50.3,33.9,-5.7,1126.3,Cloudy,normal
2025-03-04 09:00:00,13.7,0.0,56.1,17.0,-8.8,1126.3,Snow,normal
2025-03-04 10:00:00,21.5,0.0,45.0,15.0,-4.6,1119.7,Cloudy,storm
2025-03-04 11:00:00,26.8,11.7,51.2,15.0,-8.5,1115.1,Cloudy,storm
2025-03-04 12:00:00,28.4,0.0,50.0,15.0,-6.9,1107.5,Clear,storm
2025-03-04 13:00:00,29.8,5.3,50.8,15.0,-6.6,1101.9,Clear,storm
2025-03-04 14:00:00,15.0,0.0,47.6,15.0,-2.0,1090.9,Snow,storm
2025-03-04 15:00:00,17.9,120.0,45.0,49.2,-3.8,1090.9,Cloudy,normal
2025-03-04 16:00:00,13.2,0.1,49.7,34.6,-4.6,1090.9,Cloudy,normal
2025-03-04 17:00:00,6.1,0.0,45.0,19.0,-2.7,1090.9,Snow,normal
2025-03-04 18:00:00,9.5,0.0,51.0,15.0,-8.2,1080.3,Clear,storm
2025-03-04 19:00:00,2.6,46.6,45.0,16.5,-3.5,1080.3,Clear,normal
2025-03-04 20:00:00,0.0,5.3,45.0,15.0,1.0,1068.4,Cloudy,storm
2025-03-04 21:00:00,0.0,120.0,45.0,42.6,-3.1,1068.4,Cloudy,normal
2025-03-04 22:00:00,0.0,0.4,45.0,24.8,-3.4,1068.4,Clear,normal
2025-03-04 23:00:00,0.0,0.0,45.0,15.0,-2.6,1061.2,Clear,storm
2025-03-05 00:00:00,0.0,4.5,45.0,15.0,-2.3,1048.0,Cloudy,storm
2025-03-05 01:00:00,0.0,120.0,45.0,42.6,-9.0,1048.0,Cloudy,normal
2025-03-05 02:00:00,0.0,0.0,45.0,24.6,-8.7,1048.0,Clear,normal
2025-03-05 03:00:00,0.0,15.6,45.0,15.0,-4.9,1046.0,Cloudy,storm
2025-03-05 04:00:00,0.0,21.1,45.0,15.0,-7.3,1037.7,Snow,storm
2025-03-05 05:00:00,2.1,120.0,45.0,43.4,-3.2,1037.7,Storm,normal
2025-03-05 06:00:00,6.2,0.0,45.0,27.9,-7.0,1037.7,Cloudy,normal
2025-03-05 07:00:00,13.6,0.0,49.4,15.0,-10.7,1036.3,Clear,storm
2025-03-05 08:00:00,20.9,0.8,50.3,15.0,-9.3,1026.6,Clear,storm
2025-03-05 09:00:00,21.2,66.2,58.4,25.6,-12.5,1026.6,Cloudy,normal
2025-03-05 10:00:00,23.6,6.8,52.3,16.9,-6.8,1026.6,Cloudy,normal
2025-03-05 11:00:00,29.1,28.3,46.8,20.8,-6.5,1026.6,Clear,peak_solar
2025-03-05 12:00:00,31.0,0.0,45.0,15.2,-6.7,1026.6,Clear,normal
2025-03-05 13:00:00,14.9,2.2,51.1,15.0,-3.0,1015.4,Snow,storm
2025-03-05 14:00:00,16.3,7.7,45.0,15.0,-2.4,1008.0,Snow,storm
2025-03-05 15:00:00,18.6,0.0,45.4,15.0,-5.0,998.8,Cloudy,storm
2025-03-05 16:00:00,14.6,7.6,50.8,15.0,-9.0,989.0,Cloudy,storm
2025-03-05 17:00:00,15.5,1.4,45.0,15.0,-2.6,979.4,Clear,storm
2025-03-05 18:00:00,8.6,0.0,48.0,15.0,-2.5,966.5,Storm,storm
2025-03-05 19:00:00,2.6,5.8,45.9,15.0,-2.9,954.2,Clear,storm
2025-03-05 20:00:00,0.0,120.0,45.0,42.6,-1.4,954.2,Storm,normal
2025-03-05 21:00:00,0.0,27.7,45.6,35.4,-6.1,954.2,Clear,normal
2025-03-05 22:00:00,0.0,3.6,45.0,18.9,0.7,954.2,Cloudy,normal
2025-03-05 23:00:00,0.0,120.0,47.4,45.6,-6.1,954.2,Storm,normal
2025-03-06 00:00:00,0.0,0.0,45.0,27.6,-2.8,954.2,Cloudy,normal
2025-03-06 01:00:00,0.0,0.8,45.0,15.0,-8.5,949.6,Clear,storm
2025-03-06 02:00:00,0.0,77.7,45.0,27.0,-7.2,949.6,Cloudy,normal
2025-03-06 03:00:00,0.0,0.0,45.0,15.0,-2.2,944.3,Cloudy,storm
2025-03-06 04:00:00,0.0,5.3,45.0,15.0,-6.5,931.3,Cloudy,storm
2025-03-06 05:00:00,1.5,5.1,45.5,15.0,-4.4,918.5,Cloudy,storm
2025-03-06 06:00:00,2.8,14.4,45.0,15.0,-6.0,909.0,Snow,storm
2025-03-06 07:00:00,7.7,2.4,45.0,15.0,-6.9,897.4,Snow,storm
2025-03-06 08:00:00,9.4,70.3,45.5,27.6,-3.7,897.4,Snow,normal
2025-03-06 09:00:00,18.8,0.0,52.3,15.0,-7.1,896.7,Cloudy,storm
2025-03-06 10:00:00,17.3,98.0,55.1,37.2,-10.4,896.7,Cloudy,normal
2025-03-06 11:00:00,29.8,0.0,54.2,27.4,-8.0,896.7,Clear,normal
2025-03-06 12:00:00,19.6,18.2,45.0,24.6,-4.7,896.7,Cloudy,normal
2025-03-06 13:00:00,20.7,120.0,56.7,55.5,-4.7,896.7,Cloudy,normal
2025-03-06 14:00:00,17.5,0.0,50.2,42.4,-8.6,896.7,Cloudy,normal
2025-03-06 15:00:00,21.5,0.2,46.9,32.4,-6.4,896.7,Cloudy,normal
2025-03-06 16:00:00,16.0,106.5,53.5,57.8,-5.7,896.7,Cloudy,normal
2025-03-06 17:00:00,13.7,11.4,51.5,47.2,-4.9,896.7,Clear,normal
2025-03-06 18:00:00,8.3,0.0,47.3,31.6,-6.9,896.7,Clear,normal
2025-03-06 19:00:00,1.8,12.9,50.8,17.2,-5.1,896.7,Clear,normal
2025-03-06 20:00:00,0.0,44.8,46.6,16.5,-5.3,896.7,Cloudy,normal
2025-03-06 21:00:00,0.0,117.4,45.0,43.1,-2.0,896.7,Clear,normal
2025-03-06 22:00:00,0.0,16.9,45.0,31.8,-2.1,896.7,Snow,normal
2025-03-06 23:00:00,0.0,31.0,49.6,24.4,-4.4,896.7,Clear,normal
2025-03-07 00:00:00,0.0,120.0,46.0,51.7,-5.4,896.7,Storm,normal
2025-03-07 01:00:00,0.0,84.8,45.0,66.3,-4.6,896.7,Snow,normal
2025-03-07 02:00:00,0.0,2.1,45.2,49.0,-7.1,896.7,Snow,normal
2025-03-07 03:00:00,0.0,3.6,45.0,32.5,-8.2,896.7,Snow,normal
2025-03-07 04:00:00,0.0,120.0,45.0,60.1,-8.2,896.7,Snow,normal
2025-03-07 05:00:00,1.1,16.2,45.0,49.0,-7.8,896.7,Cloudy,normal
2025-03-07 06:00:00,4.9,9.9,45.0,36.9,-9.2,896.7,Cloudy,normal
2025-03-07 07:00:00,14.5,1.8,45.0,25.5,-6.4,896.7,Clear,normal
2025-03-07 08:00:00,9.3,120.0,45.0,56.5,-5.2,896.7,Snow,normal
2025-03-07 09:00:00,20.6,0.0,52.2,43.8,-10.3,896.7,Cloudy,normal
2025-03-07 10:00:00,32.5,0.8,50.1,37.1,-6.6,896.7,Clear,normal
